window_end,avg_tick_us,min_tick_us,max_tick_us,ticks_per_sec,fps,resource_field_pct,spatial_grid_pct,behavior_physics_pct,feeding_pct,energy_pct,cooldowns_pct,reproduction_pct,cleanup_pct,telemetry_pct
3073469,2334,519,27489,428.32624239239055,94.46996445567588,82.14586307523679,0.31661875837645503,13.222088441659183,1.4796101717202739,2.468144306537672,0.1136349521067012,0.13462293798392835,0.06643340019505978,0.03555107811856841
3074068,2336,498,27242,427.9165939208457,94.6208071154847,82.43838856880727,0.31460427985060574,12.97935216851013,1.464886875969231,2.4293680870074255,0.11579423031498086,0.1338951022378326,0.06594194712320232,0.03671524375840856
3074667,2343,503,27408,426.66284376758654,27.0514281463347,82.55196433439956,0.3124452004910036,12.909025668463345,1.464306879810357,2.3838079744138825,0.12215357217066003,0.1354654528962087,0.06549274651832453,0.0340476949326534
3075266,2343,477,27401,426.719466088604,28.391312462803832,83.05927986822903,0.2998984407670709,12.457818780777142,1.4574603364256271,2.3624043081597295,0.10906949553224718,0.13206967475442297,0.06516006247172983,0.03716726549631741
3075865,2350,494,30408,425.40556039099874,26.990492113324223,82.86147348574764,0.31637411526278575,12.635055630285134,1.4511859881618139,2.381122543176537,0.10983971569295589,0.13157793982893592,0.061045697916108324,0.033436877046732504
3076464,2357,496,27423,424.13245826324544,27.831798525610473,83.26687177712348,0.28879179083144385,12.309214616961736,1.4454434177611406,2.315975288346452,0.115788161105866,0.13322000514048538,0.06569811778497672,0.037959855014560465
3077063,2361,481,28407,423.39691343650105,27.104984625646146,83.41541588161823,0.2836759320024557,12.205051125177297,1.4362046700679552,2.3177593835340944,0.09564536274530559,0.1321845163748756,0.0608421364608252,0.03412579122298199
3077662,2335,475,27832,428.16907197779,28.511927437372766,83.60296567026015,0.2971065190453885,12.079034872658237,1.3781906088821105,2.292802563533868,0.10027719665719843,0.13187607416915934,0.06251268450875734,0.03433915957261876
3078261,2349,461,27922,425.57718906266626,26.04514274366045,81.89926587934887,0.3125438876476221,13.36333652516225,1.419129694648367,2.48651984253644,0.16903925949569104,0.22896052771571446,0.07149696776252794,0.03285455899563783
3078860,2432,556,27378,411.1056068638192,26.41365344990841,80.78558170415607,0.3272400630636001,14.268530071347376,1.4634537393138236,2.6386813376554237,0.16201671966503114,0.13841925783104794,0.07806895474343928,0.12016616888629436
3079459,2411,532,27627,414.6227492722334,26.270737233334614,81.31266245437595,0.31299871342560903,13.891437667067056,1.4520503302262888,2.6345544111506984,0.12675017445252176,0.13823522460736262,0.07483940624363813,0.03789651928348214
3080058,2375,514,27179,420.9994527007115,26.225409122283025,81.51492443059824,0.32332757967414644,13.728918452406011,1.4411653264850757,2.6032501157748493,0.12221614111901655,0.13838252010272387,0.07085420788952974,0.039826548225487306
3080657,2368,536,27484,422.2092181783023,22.807314479089033,81.63546118335111,0.31783909944462596,13.659101521895348,1.385732874983006,2.610815142449168,0.12628277715713024,0.13620469378432032,0.07131113695031527,0.03858992254149683
3081256,2353,523,27301,424.8371705334638,22.851962904774247,81.6620309850742,0.32155925437677874,13.664165367018954,1.4324659716047332,2.5327942432864043,0.12022891926097025,0.13696750377998873,0.07018310057212822,0.03802292676274501
3081855,2364,524,27265,422.8479996752527,22.599146353405136,82.14824543451014,0.2936256509744955,13.282416796199104,1.4057158901204103,2.4907861420870763,0.12114595190695991,0.13742559989445713,0.06744425594820282,0.03535009277285113
3082454,2332,503,27370,428.63302926106235,22.55405959991444,82.29394110067818,0.3231035774569888,13.147889539553828,1.3882995184736548,2.4726124925953648,0.11641673074730453,0.13519085742893908,0.06635239292961247,0.036305217578411986
3083053,2349,499,27738,425.60272794324504,22.247827494083246,82.59701933385513,0.3085194174860583,12.926108131182678,1.3344773534660448,2.4699854316186225,0.1045705902556553,0.13746968112566815,0.06728779128782704,0.03587830996561556
3083652,2394,510,28662,417.7109440267335,22.609791735555877,82.60300751879699,0.30137844611528825,12.998579782790308,1.3120718462823726,2.4260233918128655,0.10451127819548874,0.13412698412698412,0.06524644945697577,0.035797827903091065
3084251,2378,509,27504,420.4938616306079,22.46480012932536,82.85524582912139,0.3045216545928862,12.678941162816907,1.3562609013033629,2.4404622741317223,0.10916020647930581,0.1356513197620341,0.06420941267099382,0.036330669644884524
3084850,2364,493,27457,422.89502941869273,22.544419551647856,82.77730390040314,0.2955613360607243,12.797987696292015,1.3629906798164466,2.3932898399892077,0.11773397619016407,0.13109745911979476,0.06736717818639774,0.03801826314474047
3085449,2331,493,27420,428.82143146597326,22.57739780318307,83.0880117394155,0.2997890627378619,12.537795248915831,1.341053262623538,2.360404687361303,0.11475261506029444,0.13250582232298574,0.06475203615136195,0.038936985977110365
3086048,2311,463,27318,432.5858250276855,22.626162065542335,83.23457398947951,0.31474944629014395,12.3453073089701,1.352609357696567,2.388955218715393,0.11524086378737541,0.12882405869324476,0.0639794435215947,0.03473664174972314
3086647,2341,486,27260,426.99715107500805,97.92122061543292,83.06234670802276,0.30316797726325573,12.49931680455828,1.413744867494244,2.362788735473557,0.10807297893708452,0.13100272594981247,0.06443387009721871,0.036380157271590684
